"x514403258400776192",2014-09-23 13:17:48,"x25073877","realDonaldTrump","""@donallentown: @realDonaldTrump @KyleKissKiss not only do you have a great name.. you'd win and do a great job. Hug @IvankaTrump for me :)""","Twitter for Android",140,,,,FALSE,FALSE,20,11,,,,,,,,,,,,,,"x2767166765 25073877 44596151 52544275","donallentown realDonaldTrump KyleKissKiss IvankaTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472697944203100160",2014-05-31 11:15:46,"x25073877","realDonaldTrump","""@87krusty87: @realDonaldTrump I saw the Toronto hotel last year - it is a beauty indeed! Great addition to the skyline!""","Twitter for Android",121,,,,FALSE,FALSE,12,9,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472698873212071936",2014-05-31 11:19:28,"x25073877","realDonaldTrump","""@johnny4arizona: @realDonaldTrump That is for sure !! Congrats on your appearance at #RLC2014 in New Orleans TRUMP 2016""  Thanks.","Twitter for Android",130,,,,FALSE,FALSE,29,17,"RLC2014",,,,,,,,,,,,,"x431316553 25073877","johnny4arizona realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472119433314721793",2014-05-29 20:56:59,"x25073877","realDonaldTrump","#TBT Here I am with @gwenstefani and @donaldjtrumpjr http://t.co/wqzRKvpaa9","Twitter Web Client",75,,,,FALSE,FALSE,58,31,"TBT",,"instagram.com/p/omEzOOGhS4/","http://t.co/wqzRKvpaa9","http://instagram.com/p/omEzOOGhS4/",,,,,,,,,"x28208983 39344374","gwenstefani DonaldJTrumpJr","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471058611842461696",2014-05-26 22:41:39,"x25073877","realDonaldTrump","""@pasVote RED in 2014 &amp; 2016 &amp; remove these inept clowns &amp; party out for the next 8 years. Donald Trump run for Pres. Americans are fed up!""","Twitter for Android",152,,,,FALSE,FALSE,78,44,,,,,,,,,,,,,,"x2584337514","PASVOTE","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471677791311003648",2014-05-28 15:42:03,"x25073877","realDonaldTrump","""Intrinsic means basic, inborn, elemental. If you have an intrinsic value, it cannot be taken away."" - Think Like a Champion","Twitter Web Client",124,,,,FALSE,FALSE,162,205,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471219544862633986",2014-05-27 09:21:08,"x25073877","realDonaldTrump","I am speaking today at the National Press Club, totally sold out, and will then be inspecting The Old Post Office on Pennsylvania Avenue!","Twitter for Android",137,,,,FALSE,FALSE,51,28,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x473274911310364672",2014-06-02 01:28:26,"x25073877","realDonaldTrump","""@davidc: I refuse to vote for anybody but Trump in the next presidential election. He is the only man that can lead this corrupted country""","Twitter for Android",140,,,,FALSE,FALSE,94,50,,,,,,,,,,,,,,"x2678207028","DavidC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471067767521546240",2014-05-26 23:18:02,"x25073877","realDonaldTrump","""@JoyceGoodman64: @realDonaldTrump run Mr. Trump...please we need you!""","Twitter for Android",71,,,,FALSE,FALSE,56,25,,,,,,,,,,,,,,"x400334806 25073877","JoyceGoodman64 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472459246895124480",2014-05-30 19:27:16,"x25073877","realDonaldTrump","""@aliayacovlef @IvankaTrump @realDonaldTrump You are such a great team I work with my daughter and I can understand the dynamic."" Thank you.","Twitter Web Client",140,,,,FALSE,FALSE,32,15,,,,,,,,,,,,,,"x319922524 52544275 25073877","aliayacovlef IvankaTrump realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472697753903321088",2014-05-31 11:15:01,"x25073877","realDonaldTrump","""@annelol: @realDonaldTrump i hope my children are just like you""  So nice, thanks.","Twitter for Android",83,,,,FALSE,FALSE,14,12,,,,,,,,,,,,,,"x24386346 25073877","annelol realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471424584944594945",2014-05-27 22:55:54,"x25073877","realDonaldTrump","Thank you for all of the really nice comments and reviews concerning my speech today at the National Press Club. It was my great honor!","Twitter for Android",135,,,,FALSE,FALSE,98,32,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x473277482976956417",2014-06-02 01:38:39,"x25073877","realDonaldTrump","""@diverojalv: @TaynishaGray Trump boldy calls out problems,then offers solutions &amp; opinions that excite the electorate, just like Reagan!""","Twitter for Android",142,,,,FALSE,FALSE,35,18,,,,,,,,,,,,,,"x179731046","TaynishaGray","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471760483775959040",2014-05-28 21:10:38,"x25073877","realDonaldTrump","""@adeezy101 @realDonaldTrump even after making billions, what keeps you motivated?"" If you have passion for your work, you will be motivated","Twitter Web Client",140,,,,FALSE,FALSE,121,83,,,,,,,,,,,,,,"x1620707084 25073877","adeezy101 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472914197882220544",2014-06-01 01:35:05,"x25073877","realDonaldTrump","""@happygirl71929: @realDonaldTrump If you don't run in 2016..... I'm moving to Canada..... Please help us Mr. Trump""  Don't move so fast!","Twitter for Android",137,,,,FALSE,FALSE,87,46,,,,,,,,,,,,,,"x288504487 25073877","happygirl71929 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x470691864329216000",2014-05-25 22:24:20,"x25073877","realDonaldTrump",".@pgaofamerica A really great tournament, congrats to Monty, Pete B and Ted Bishop. FANTASTIC JOB!","Twitter for Android",98,,,,FALSE,FALSE,33,24,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/65b4760a2b411e11.json","New Jersey","New Jersey, USA","admin","United States","US","40.6549026 -74.6971457","-74.6971457 40.6549026","-75.563587 -73.88506 -73.88506 -75.563587 38.788657 38.788657 41.357424 41.357424"
"x470847722858110976",2014-05-26 08:43:39,"x25073877","realDonaldTrump","""@wisdomforwomen: “@realDonaldTrump: The Obama administration gives better medical care to Al Qaeda at Gitmo than to our vets.”  True!","Twitter for Android",134,,,,FALSE,FALSE,86,73,,,,,,,,,,,,,,"x93003933 25073877","wisdomforwomen realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x473051019102806016",2014-06-01 10:38:46,"x25073877","realDonaldTrump","""@TyceDaggitt: @realDonaldTrump for PRESIDENT. Time for a CHANGE in the RIGHT direction.""","Twitter for Android",89,,,,FALSE,FALSE,63,23,,,,,,,,,,,,,,"x377780178 25073877","TyceDaggitt realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472915807098245120",2014-06-01 01:41:29,"x25073877","realDonaldTrump","The statement about leaving the base came directly from CBS Evening News.","Twitter for Android",73,,,,FALSE,FALSE,42,29,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472898907945836544",2014-06-01 00:34:20,"x25073877","realDonaldTrump","President Obama created a VERY BAD precedent by handing over five Taliban prisoners in exchange for Sgt. Bowe Bergdahl. Another U.S. loss!","Twitter for Android",138,,,,FALSE,FALSE,361,323,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x473278241436749824",2014-06-02 01:41:40,"x25073877","realDonaldTrump","""@Awizzel10: #Trump2016 You are an inspiration to me and my friends, @realDonaldTrump. #2016 #prez""","Twitter for Android",99,,,,FALSE,FALSE,27,13,"Trump2016 prez",,,,,,,,,,,,,"x59206392 25073877","Awizzel10 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472698441760387072",2014-05-31 11:17:45,"x25073877","realDonaldTrump","""@druudruu: @realDonaldTrump worked there once. Stayed there too. It was a dream both times!""","Twitter for Android",93,,,,FALSE,FALSE,19,9,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472395209096298496",2014-05-30 15:12:49,"x25073877","realDonaldTrump","""@touchme721                                      @TrumpDoral @realDonaldTrump one beautiful course"" Thank you.","Twitter Web Client",111,,,,FALSE,FALSE,14,5,,,,,,,,,,,,,,"x461672668 633797941 25073877","touchme721 TrumpDoral realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x473048501161828352",2014-06-01 10:28:46,"x25073877","realDonaldTrump","""@RColdwellBanker: @realDonaldTrump watching your c-span special from the other day, I can't get enough of it!!!!!!!""  Thank you!","Twitter for Android",129,,,,FALSE,FALSE,24,12,,,,,,,,,,,,,,"x968981533 25073877","RColdwellBanker realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x473052308440621056",2014-06-01 10:43:53,"x25073877","realDonaldTrump","""@johnny4arizona: @realDonaldTrump A successful #Trump2016 bid would restore American exceptionalism, entrepreneurship, and leadership.""","Twitter for Android",136,,,,FALSE,FALSE,53,27,"Trump2016",,,,,,,,,,,,,"x431316553 25073877","johnny4arizona realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x473052872809390080",2014-06-01 10:46:08,"x25073877","realDonaldTrump","""@johnny4arizona:Trump Ur biid 4 Prez n 2016 would make U.S top economic superpower, encourage r allies, slow or stop r enemies. #Trump2016""","Twitter for Android",140,,,,FALSE,FALSE,49,34,"Trump2016",,,,,,,,,,,,,"x431316553","johnny4arizona","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472915001486114816",2014-06-01 01:38:17,"x25073877","realDonaldTrump","""@adamsteinbaugh: @realDonaldTrump you need to run for president like right now mister trump""","Twitter for Android",93,,,,FALSE,FALSE,84,38,,,,,,,,,,,,,,"x10660802 25073877","adamsteinbaugh realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472667067447918594",2014-05-31 09:13:05,"x25073877","realDonaldTrump","#TheArsenioHallShow   Well, it had to happen. People that are disloyal, in the long run, never make it. Arsenio was just cancelled!","Twitter for Android",131,,,,FALSE,FALSE,95,76,"TheArsenioHallShow",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472908227642806272",2014-06-01 01:11:22,"x25073877","realDonaldTrump","""@joydacus84: @realDonaldTrump not long, Obama plays with our emotion's knowing we all love to see this soldier come home. Stupid man!""","Twitter for Android",135,,,,FALSE,FALSE,37,18,,,,,,,,,,,,,,"x2294834042 25073877","joydacus84 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471676564841959424",2014-05-28 15:37:11,"x25073877","realDonaldTrump",".@TrumpChicago’s The Spa offers 5 star services w/ 12 treatment rooms &amp; 53 spa guestrooms overlooking the skyline http://t.co/jQJ495iFh6","Twitter Web Client",140,,,,FALSE,FALSE,19,16,,,"bit.ly/1h4AEao","http://t.co/jQJ495iFh6","http://bit.ly/1h4AEao",,,,,,,,,"x48223726","TrumpChicago","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x473263014641033217",2014-06-02 00:41:10,"x25073877","realDonaldTrump","""@TaynishaGray: So yeah the first vote I will ever cast for president will be Donald Trump bc who can really argue with Donald Trump?""","Twitter for Android",134,,,,FALSE,FALSE,58,21,,,,,,,,,,,,,,"x179731046","TaynishaGray","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472901369255305216",2014-06-01 00:44:07,"x25073877","realDonaldTrump","The U.S. cannot negotiate with terrorists. It is a sad and terrible situation for the family involved, but this can only lead to disaster.","Twitter for Android",138,,,,FALSE,FALSE,249,198,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472874216778649601",2014-05-31 22:56:13,"x25073877","realDonaldTrump","""@Versongoetrix: @realDonaldTrump If you run for president I will absolutely vote for you and so will my family/friends!~"" Great!","Twitter for Android",129,,,,FALSE,FALSE,54,27,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472105894537592832",2014-05-29 20:03:11,"x25073877","realDonaldTrump","""@bsarikas  A Trump Makeover for Washington’s Old Post Office  http://t.co/SpxOSzQzBh Bringing a touch of class back to DC - well done!"" Thx","Twitter Web Client",140,,,,FALSE,FALSE,31,20,,,"nyti.ms/1nRmA8t","http://t.co/SpxOSzQzBh","http://nyti.ms/1nRmA8t",,,,,,,,,"x21584231","bsarikas","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x473277587385352192",2014-06-02 01:39:04,"x25073877","realDonaldTrump","""@maathewdavis: @realDonaldTrump my econ teacher says ur the only one who can fix the economy. if you run my whole school will vote for you.","Twitter for Android",140,,,,FALSE,FALSE,70,34,,,,,,,,,,,,,,"x2770876410 25073877","maathewdavis realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471220673612754944",2014-05-27 09:25:38,"x25073877","realDonaldTrump","""@GOPthinker: @realDonaldTrump We need you to run for president, big guy. The Dems &amp; Reps are simply incapable of fixing the country.""","Twitter for Android",138,,,,FALSE,FALSE,40,29,,,,,,,,,,,,,,"x34431623 25073877","GOPthinker realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472913311596441601",2014-06-01 01:31:34,"x25073877","realDonaldTrump","At some point Sgt. Bergdahl will have to explain his capture. In 2009 he simply wandered off his base without a weapon. Many questions!","Twitter for Android",135,,,,FALSE,FALSE,170,174,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471262709598924800",2014-05-27 12:12:40,"x25073877","realDonaldTrump","""@nawal: If someone knows they made a mistake and they apologize, forgive them and move on, but never trust them again. by @realDonaldTrump""","Twitter for Android",140,,,,FALSE,FALSE,141,149,,,,,,,,,,,,,,"x204606154 25073877","nawal realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471216399256276992",2014-05-27 09:08:39,"x25073877","realDonaldTrump","""@RowdyRoadie11: @realDonaldTrump @JoyceGoodman64 I agree mr trump. I am a veteran and can't stand what is happening""","Twitter for Android",117,,,,FALSE,FALSE,22,11,,,,,,,,,,,,,,"x908492413 25073877 400334806","RowdyRoadie11 realDonaldTrump JoyceGoodman64","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472394594672730114",2014-05-30 15:10:22,"x25073877","realDonaldTrump","Via @PressClubDC by @snlyngaas: “Trump Says U.S. Brand Has Lost Its Luster” http://t.co/v1PeZ9ShJM","Twitter Web Client",98,,,,FALSE,FALSE,22,13,,,"bit.ly/1k7Sazb","http://t.co/v1PeZ9ShJM","http://bit.ly/1k7Sazb",,,,,,,,,"x47954642 135237205","PressClubDC snlyngaas","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471993761648492544",2014-05-29 12:37:36,"x25073877","realDonaldTrump","Snowden is a liar.and a fraud!","Twitter for Android",30,,,,FALSE,FALSE,184,117,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x470850809765560320",2014-05-26 08:55:55,"x25073877","realDonaldTrump","""@laurenhuston:  My Gram passed in Nov. I sorted through her books today &amp; found all of yours. Gram knew how to pick them!"" THANKS LAUREN!","Twitter for Android",142,,,,FALSE,FALSE,36,6,,,,,,,,,,,,,,"x36257207","laurenhuston","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471321763943813122",2014-05-27 16:07:19,"x25073877","realDonaldTrump","“Results are what matter...A series of efforts will add up to experience and achievement.” - Think Like a Champion","Twitter Web Client",114,,,,FALSE,FALSE,214,295,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472904158845349888",2014-06-01 00:55:12,"x25073877","realDonaldTrump","""@kylegolfmtnbike: @realDonaldTrump wonder how long it takes the released terrorists to attack Americans?""","Twitter for Android",106,,,,FALSE,FALSE,61,54,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472335665133133824",2014-05-30 11:16:12,"x25073877","realDonaldTrump","""@MANNYSTEEZU: @realDonaldTrump should run for president."" Thank you!","Twitter for Android",69,,,,FALSE,FALSE,46,28,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471350175165071361",2014-05-27 18:00:13,"x25073877","realDonaldTrump","Winners never quit and quitters never win.
-- Vince Lombardi","Twitter Web Client",60,,,,FALSE,FALSE,392,518,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x471476490346196992",2014-05-28 02:22:09,"x25073877","realDonaldTrump","""@immlawyercanada: @realDonaldTrump BRILLIANT!"" Thank you!","Twitter for Android",58,,,,FALSE,FALSE,38,22,,,,,,,,,,,,,,"x114313295 25073877","immlawyercanada realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472698139200487424",2014-05-31 11:16:33,"x25073877","realDonaldTrump","""@mosanimusa: @realDonaldTrump Great man doing great things""  Thank you.","Twitter for Android",72,,,,FALSE,FALSE,17,10,,,,,,,,,,,,,,"x132150681 25073877","mosanimusa realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472899070806093826",2014-06-01 00:34:59,"x25073877","realDonaldTrump","""@ChazKShand: @realDonaldTrump Run for president! We need a leader, not a politician!"" So true!","Twitter for Android",95,,,,FALSE,FALSE,84,31,,,,,,,,,,,,,,"x2396820559 25073877","ChazKShand realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x472434013052108800",2014-05-30 17:47:00,"x25073877","realDonaldTrump","MUST READ – via @IBDinvestors: “VA Scandal Grows As Bonuses Went To Worst Hospitals” http://t.co/aD3xqoK0eD","Twitter Web Client",107,,,,FALSE,FALSE,27,35,,,"bit.ly/1kKJDm2","http://t.co/aD3xqoK0eD","http://bit.ly/1kKJDm2",,,,,,,,,"x21328656","IBDinvestors","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x467325861570822144",2014-05-16 15:29:02,"x25073877","realDonaldTrump","""Winners, I am convinced, imagine their dreams first. They want it with all their heart and expect it to come true."" - Joe Montana","Twitter Web Client",130,,,,FALSE,FALSE,319,419,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x468092163201716224",2014-05-18 18:14:03,"x25073877","realDonaldTrump","I really like Jay Z but there is trouble in paradise. When his wife's sister starts whacking him, not good! No help from B leads to a mess.","Twitter for Android",139,,,,FALSE,FALSE,8167,9717,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x467547132631998465",2014-05-17 06:08:17,"x25073877","realDonaldTrump","""@Bethany_Desiree: LOL @realDonaldTrump is seriously the man. Run for president PLEASE""  Our next President must be GREAT, that's me. Thanks","Twitter for Android",140,,,,FALSE,FALSE,86,41,,,,,,,,,,,,,,"x489938008 25073877","Bethany_Desiree realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0af014accd6f6e99.json","Scotland","Scotland, United Kingdom","admin","United Kingdom","GB","57.2749858 -2.0387889","-2.0387889 57.2749858","-7.66085699743185 -0.740025000483186 -0.740025000483186 -7.66085699743185 54.6336309570711 54.6336309570711 60.8452769694519 60.8452769694519"
"x467545737602301953",2014-05-17 06:02:45,"x25073877","realDonaldTrump","Sorry, for all of the millions of people who long to hear my brilliant words of wisdom on Fox &amp; Friends on Monday A.M., no go - in Dubai.","Twitter for Android",141,,,,FALSE,FALSE,138,99,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x469813167845953536",2014-05-23 12:12:42,"x25073877","realDonaldTrump","""@JFarquharLaird: Great to see @realDonaldTrump getting the respect he deserves. A gentleman, a friend, a genius.""  Thank you!","Twitter for Android",126,,,,FALSE,FALSE,21,17,,,,,,,,,,,,,,"x2456899404 25073877","JFarquharLaird realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x469849625877172224",2014-05-23 14:37:34,"x25073877","realDonaldTrump","""@joddo15  @realDonaldTrump take a shot at buying the @buffalobills and keeping them in WNY!"" @nflcommish","Twitter Web Client",105,,,,FALSE,FALSE,26,21,,,,,,,,,,,,,,"x337897613 25073877 25084916 34104616","joddo15 realDonaldTrump buffalobills nflcommish","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x469864989357260800",2014-05-23 15:38:37,"x25073877","realDonaldTrump","Obama's wind turbines kill “13-39 million birds and bats every year!” http://t.co/33vZUrkKu2  Save our bald eagles, symbol of our nation!","Twitter Web Client",137,,,,FALSE,FALSE,180,174,,,"bit.ly/1jXRgk3","http://t.co/33vZUrkKu2","http://bit.ly/1jXRgk3",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x468856400006119424",2014-05-20 20:50:51,"x25073877","realDonaldTrump","Entrepreneurs: Do your best to your utmost ability every day. Make that your standard.","Twitter Web Client",86,,,,FALSE,FALSE,331,352,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x467548230033887233",2014-05-17 06:12:39,"x25073877","realDonaldTrump","""@kyleraccio: @realDonaldTrump Trump presidency would right the ship. Please run, Donald."" It can be done - thanks.","Twitter for Android",115,,,,FALSE,FALSE,55,32,,,,,,,,,,,,,,"x26528766 25073877","kyleraccio realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0af014accd6f6e99.json","Scotland","Scotland, United Kingdom","admin","United Kingdom","GB","57.2749717 -2.0387897","-2.0387897 57.2749717","-7.66085699743185 -0.740025000483186 -0.740025000483186 -7.66085699743185 54.6336309570711 54.6336309570711 60.8452769694519 60.8452769694519"
"x468477764757377024",2014-05-19 19:46:17,"x25073877","realDonaldTrump","Entrepreneurs:  See yourself as victorious--and the best way to be victorious is to be passionate. Find something you love doing!","Twitter Web Client",129,,,,FALSE,FALSE,446,528,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x468274195395518464",2014-05-19 06:17:22,"x25073877","realDonaldTrump","""@TopSecret_PT: @realDonaldTrump - Ireland, Scotland, Dubai! Do you ever sleep?""  Not much!","Twitter for Android",91,,,,FALSE,FALSE,43,15,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x469850924102737921",2014-05-23 14:42:44,"x25073877","realDonaldTrump","Via @BreitbartNews by @TheTonyLee: ""@Citizens_United sues @AGSchneiderman for violating 1st Amendment"" http://t.co/1YMvzIOnfI","Twitter Web Client",125,,,,FALSE,FALSE,14,10,,,"bit.ly/1jXQseY","http://t.co/1YMvzIOnfI","http://bit.ly/1jXQseY",,,,,,,,,"x457984599 43376269 20635633 132496568","BreitbartNews TheTonyLee Citizens_United AGSchneiderman","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x469904020732391425",2014-05-23 18:13:43,"x25073877","realDonaldTrump","The VA scandal shows the fatal ineptitude of big central planning government. When will we learn?","Twitter Web Client",97,,,,FALSE,FALSE,130,126,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x468820779896156160",2014-05-20 18:29:18,"x25073877","realDonaldTrump","""@ajd5439 Visited Trump International Scotland yesterday, amazing golf course. #hole18 #Scotland #Trumpgolf http://t.co/qpbCzPCEZ5"" Thanks.","Twitter Web Client",139,,,,FALSE,FALSE,84,50,"hole18 Scotland Trumpgolf",,"pic.twitter.com/qpbCzPCEZ5","http://t.co/qpbCzPCEZ5","https://twitter.com/ajd5439/status/468818804881891329/photo/1",,,,,,,,,"x1660473788","ajd5439","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x468810235810156544",2014-05-20 17:47:24,"x25073877","realDonaldTrump","Logic will get you from A to B. Imagination will take you everywhere. - Albert Einstein","Twitter Web Client",87,,,,FALSE,FALSE,390,559,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x467551914415374336",2014-05-17 06:27:17,"x25073877","realDonaldTrump","""@NectarUSAFSM: @kyleraccio I want Donald Trump to be president. He knows business and people. He needs to be in the oval office, now.""","Twitter for Android",135,,,,FALSE,FALSE,59,23,,,,,,,,,,,,,,"x2451802836 26528766","NectarUSAFSM kyleraccio","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x467032768955039744",2014-05-15 20:04:23,"x25073877","realDonaldTrump","""@NSingh2024 @realDonaldTrump @Turnberry One of the best Business Firm &amp; Family. What a combination. Amazing.""  Thank you.","Twitter Web Client",126,,,,FALSE,FALSE,21,16,,,,,,,,,,,,,,"x24601658 25073877 17998696","NSingh2024 realDonaldTrump turnberry","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x467823062868819968",2014-05-18 00:24:44,"x25073877","realDonaldTrump","""@louise_ramage: @realDonaldTrump Seriously please.run for President. We need someone who can get the job done with competence!""","Twitter for Android",128,,,,FALSE,FALSE,48,23,,,,,,,,,,,,,,"x2342344200 25073877","louise_ramage realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0af014accd6f6e99.json","Scotland","Scotland, United Kingdom","admin","United Kingdom","GB","57.2749846 -2.0388009","-2.0388009 57.2749846","-7.66085699743185 -0.740025000483186 -0.740025000483186 -7.66085699743185 54.6336309570711 54.6336309570711 60.8452769694519 60.8452769694519"
