"x607642978396577793",2015-06-07 20:19:10,"x25073877","realDonaldTrump","Going to Scotland, Ireland &amp; other places in Europe to close up deals. Getting ready for the June 16th announcement @TrumpTowerNY!","Twitter Web Client",134,,,,FALSE,FALSE,180,63,,,,,,,,,,,,,,"x745521429572030464","TrumpTowerNY","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607057790583107584",2015-06-06 05:33:50,"x25073877","realDonaldTrump","""@MarioFMartinezz: I can't wait for @realDonaldTrump announcement on June 16."" Great.","Twitter for Android",85,,,,FALSE,FALSE,55,19,,,,,,,,,,,,,,"x323392405 25073877","MarioFMartinezz realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607045309500375040",2015-06-06 04:44:14,"x25073877","realDonaldTrump","""@TheBingle: @greta @realDonaldTrump Will be refreshing to have views from someone else who's not a politician or community organizer IMO.""","Twitter for Android",139,,,,FALSE,FALSE,38,19,,,,,,,,,,,,,,"x67488221 16031927 25073877","TheBingle greta realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607046694396678145",2015-06-06 04:49:44,"x25073877","realDonaldTrump","""@cdgrafics: @greta @realDonaldTrump I'd vote for him and his morals are a lot healthier the Bill Clintons. He knows Business and con men.""","Twitter for Android",139,,,,FALSE,FALSE,45,18,,,,,,,,,,,,,,"x216188796 16031927 25073877","cdgrafics greta realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606913358147780609",2015-06-05 19:59:55,"x25073877","realDonaldTrump","""@ebhockeyfan @GretchenCarlson One thing I truly admire about Trump.He is very loyal &amp; supportive of his friends. He also says it like is.""","Twitter Web Client",143,,,,FALSE,FALSE,49,22,,,,,,,,,,,,,,"x1460884393 1487846678","ebhockeyfan GretchenCarlson","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607700233011757056",2015-06-08 00:06:40,"x25073877","realDonaldTrump","""@SEETEK_AU: Watch, listen, and learn. You can’t know it all yourself. Anyone who thinks they do is destined for mediocrity.― Donald Trump","Twitter for Android",138,,,,FALSE,FALSE,124,97,,,,,,,,,,,,,,"x2940018152","SEETEK_AU","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607336443401388032",2015-06-07 00:01:06,"x25073877","realDonaldTrump","Just received applause at #NCGOPcon when I said  ""People ask me why I may run for President-- I might so we can Make America Great Again!","Twitter Web Client",137,,,,FALSE,FALSE,173,68,"NCGOPcon",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606708139950514176",2015-06-05 06:24:27,"x25073877","realDonaldTrump","""@WebDanny: @realDonaldTrump @yankzpat If you don't run, then GOP has NOTHING, hence Hilary is a 'shoe in'""  I agree!","Twitter for Android",117,,,,FALSE,FALSE,35,16,,,,,,,,,,,,,,"x1923714157 25073877 17980862","WebDanny realDonaldTrump yankzpat","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x609225876694257664",2015-06-12 05:09:02,"x25073877","realDonaldTrump","""@RealTerryPatton: @realDonaldTrump @JenCromartie Do it Mr. Trump, we are screwed if you don't.""  I agree!","Twitter for Android",106,,,,FALSE,FALSE,60,20,,,,,,,,,,,,,,"x18222465 25073877 274283327","RealTerryPatton realDonaldTrump JenCromartie","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606710485766033408",2015-06-05 06:33:46,"x25073877","realDonaldTrump","Was in Iowa yesterday-great people. Record crowds at both speeches. Something big is happening. Pols are all talk. Make America great again!","Twitter for Android",140,,,,FALSE,FALSE,134,48,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x609177995576741888",2015-06-12 01:58:46,"x25073877","realDonaldTrump","""@JenCromartie: @realDonaldTrump needs to run for president #Election2016 #DonaldTrump""","Twitter for Android",87,,,,FALSE,FALSE,59,21,"Election2016 DonaldTrump",,,,,,,,,,,,,"x274283327 25073877","JenCromartie realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x609005946065555456",2015-06-11 14:35:06,"x25073877","realDonaldTrump","""@GaryWhalenTV A pleasure to film at the beautiful @TrumpScotland links course &amp; club house. Thanks to @realDonaldTrump &amp; @DonaldJTrumpJr..""","Twitter Web Client",148,,,,FALSE,FALSE,26,10,,,,,,,,,,,,,,"x50211496 25073877 39344374","GaryWhalenTV realDonaldTrump DonaldJTrumpJr","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x608265868846501888",2015-06-09 13:34:18,"x25073877","realDonaldTrump","Via @GravisMarketing: “New Hampshire Poll: Trump into top-tier status” http://t.co/4Mtfx9J044","Twitter Web Client",93,,,,FALSE,FALSE,41,29,,,"gravismarketing.com/blogs/current-…","http://t.co/4Mtfx9J044","http://gravismarketing.com/blogs/current-new-hampshire-republican-polling/",,,,,,,,,"x319231771","GravisMarketing","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x608271330052599808",2015-06-09 13:56:00,"x25073877","realDonaldTrump","Trump Turnberry is a spectacular place--and home to four of the greatest Open Championships of all time. http://t.co/BVsLbZTA46","Twitter Web Client",127,,,,FALSE,FALSE,37,24,,,"trump.com/Golf_Clubs/sco…","http://t.co/BVsLbZTA46","http://www.trump.com/Golf_Clubs/scotland/Turnberry.asp",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606679734517399552",2015-06-05 04:31:34,"x25073877","realDonaldTrump","""@justariot66: @realDonaldTrump no bs Donald if you run I'm in PA you will get my vote for sure.""","Twitter for Android",97,,,,FALSE,FALSE,37,8,,,,,,,,,,,,,,"x43709609 25073877","justariot66 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607056416931758081",2015-06-06 05:28:23,"x25073877","realDonaldTrump","""@jeffrey_gorski: @realDonaldTrump the time is now, please get out in front of the herd and announce, give us some hope""","Twitter for Android",120,,,,FALSE,FALSE,26,15,,,,,,,,,,,,,,"x2743992255 25073877","jeffrey_gorski realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x608360446970707971",2015-06-09 19:50:08,"x25073877","realDonaldTrump","""@Liberty4UanMe @LadyPatriot777 @rushlimbaugh  got to do something though! Too many times they lied to us. For some reason, I trust Trump""","Twitter Web Client",138,,,,FALSE,FALSE,35,22,,,,,,,,,,,,,,"x2156427649 751214924 342887079","Liberty4UanMe LadyPatriot777 rushlimbaugh","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x609225303043481600",2015-06-12 05:06:45,"x25073877","realDonaldTrump","""@DillonConrad0: If @realDonaldTrump ran for president in 2016, I'd be one happy camper""","Twitter for Android",88,,,,FALSE,FALSE,71,21,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x609099113276297218",2015-06-11 20:45:19,"x25073877","realDonaldTrump","Entrepreneurs: Follow your own path—it will bring you to the places you were meant to be.","Twitter Web Client",89,,,,FALSE,FALSE,257,186,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607054915735851008",2015-06-06 05:22:25,"x25073877","realDonaldTrump","""@seankesser: @realDonaldTrump @Knight276 @cdgrafics @greta It's about time we had a president who doesn't need to care about his money""","Twitter for Android",136,,,,FALSE,FALSE,35,19,,,,,,,,,,,,,,"x2452136928 25073877 804681172378787841 216188796 16031927","seankesser realDonaldTrump Knight276 cdgrafics greta","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x609080895249743872",2015-06-11 19:32:56,"x25073877","realDonaldTrump","Thank you @CrainsChicago for featuring @TrumpChicago in your list of ""Best Private Dining Rooms in Chicago."" http://t.co/dk2mAA5PU7","Twitter Web Client",131,,,,FALSE,FALSE,32,24,,,"bit.ly/1G9EQFN","http://t.co/dk2mAA5PU7","http://bit.ly/1G9EQFN",,,,,,,,,"x18148466 48223726","CrainsChicago TrumpChicago","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607057978634682368",2015-06-06 05:34:35,"x25073877","realDonaldTrump","""@BlueWaterDays: A visionary who loves America &gt; @realDonaldTrump""  Thanks.","Twitter for Android",78,,,,FALSE,FALSE,57,17,,,,,,,,,,,,,,"x24645354 25073877","BlueWaterDays realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607045800082972673",2015-06-06 04:46:11,"x25073877","realDonaldTrump","""@STL_Blonde: One of my favorite all-time @FoxNews moments: When @realDonaldTrump let @megynkelly touch his hair.""","Twitter for Android",114,,,,FALSE,FALSE,45,15,,,,,,,,,,,,,,"x64816476 1367531 25073877 110445334","STL_Blonde FoxNews realDonaldTrump megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607372848710221824",2015-06-07 02:25:46,"x25073877","realDonaldTrump","Via @newsobserver by @RaleighReporter: ""In Raleigh, Donald Trump all but announces presidential bid"" http://t.co/5dt2G7haSy","Twitter for BlackBerry",123,,,,FALSE,FALSE,92,60,,,"newsobserver.com/news/politics-…","http://t.co/5dt2G7haSy","http://www.newsobserver.com/news/politics-government/article23312226.html",,,,,,,,,"x8942262 1068691076","newsobserver RaleighReporter","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x609177800038289408",2015-06-12 01:58:00,"x25073877","realDonaldTrump","""@Chris_R_2014: @realDonaldTrump @TheUSALifeStyle @GOP Trump all the way!""","Twitter for Android",74,,,,FALSE,FALSE,33,9,,,,,,,,,,,,,,"x25073877 3102061236 11134252","realDonaldTrump TheUSALifeStyle GOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606671767696982016",2015-06-05 03:59:55,"x25073877","realDonaldTrump","""@foxandfriends: Donald Trump: I Would Be the Jobs President http://t.co/LldABpiLaQ""","Twitter for Android",84,,,,FALSE,FALSE,64,21,,,"fxn.ws/1SXc6p7","http://t.co/LldABpiLaQ","http://fxn.ws/1SXc6p7",,,,,,,,,"x15513604","foxandfriends","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x608069074984304640",2015-06-09 00:32:19,"x25073877","realDonaldTrump","Amazing NH poll released! We are getting ready to Make America Great Again! http://t.co/gdRpkRwySd","Twitter Web Client",98,,,,FALSE,FALSE,217,131,,,,,,"http://pbs.twimg.com/media/CHBLmfLUAAAH6w6.jpg","http://t.co/gdRpkRwySd","https://twitter.com/realDonaldTrump/status/608069074984304640/photo/1","photo","http://pbs.twimg.com/media/CHBLmfLUAAAH6w6.jpg","http://t.co/gdRpkRwySd","https://twitter.com/realDonaldTrump/status/608069074984304640/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607468271298846720",2015-06-07 08:44:56,"x25073877","realDonaldTrump","""@Abraham: My only regret is that there isn't 3 DonaldTrump's so my daughters could marry the smartest, most handsome man in the world! Cute","Twitter for Android",140,,,,FALSE,FALSE,360,314,,,,,,,,,,,,,,"x9436992","abraham","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607467243446927360",2015-06-07 08:40:51,"x25073877","realDonaldTrump","""@AbrahamL1nx: ISIS would already be on ice if @realDonaldTrump was the president. We need you, sir. #MyManTrump2016""","Twitter for Android",117,,,,FALSE,FALSE,54,26,"MyManTrump2016",,,,,,,,,,,,,"x3016302653 25073877","AbrahamL1nx realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607337555277840384",2015-06-07 00:05:31,"x25073877","realDonaldTrump","Just said at #NCGOPCon that ""I'm not beholden to lobbyists and donors! No special interest would control me if I were in office.""","Twitter Web Client",129,,,,FALSE,FALSE,171,78,"NCGOPCon",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606872666264453121",2015-06-05 17:18:13,"x25073877","realDonaldTrump","Trump International Golf Club Turnberry, Scotland -- home to four of the greatest Open Championships of all time.. http://t.co/BVsLbZTA46","Twitter Web Client",137,,,,FALSE,FALSE,33,16,,,"trump.com/Golf_Clubs/sco…","http://t.co/BVsLbZTA46","http://www.trump.com/Golf_Clubs/scotland/Turnberry.asp",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606704663530991616",2015-06-05 06:10:38,"x25073877","realDonaldTrump","""@yankzpat: HEY! I got my photos autographed and shook @realDonaldTrump 's hand in Mason City. #June16th http://t.co/h0ZZUrt8pZ""","Twitter for Android",128,,,,FALSE,FALSE,79,42,"June16th",,,,,"http://pbs.twimg.com/media/CGtqBE3UAAAKfPS.jpg","http://t.co/h0ZZUrt8pZ","https://twitter.com/yankzpat/status/606695142955708416/photo/1","photo","http://pbs.twimg.com/media/CGtqBE3UAAAKfPS.jpg","http://t.co/h0ZZUrt8pZ","https://twitter.com/yankzpat/status/606695142955708416/photo/1",,"x17980862 25073877","yankzpat realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606910380410077184",2015-06-05 19:48:05,"x25073877","realDonaldTrump","Via @globegazette by @GGMaryP: “Trump: We'll bring American dream back” http://t.co/fEUEN6C1Yo","Twitter Web Client",94,,,,FALSE,FALSE,46,21,,,"globegazette.com/news/local/tru…","http://t.co/fEUEN6C1Yo","http://globegazette.com/news/local/trump-we-ll-bring-american-dream-back/article_6d4efdf2-d30f-58ae-a7c4-14c98410ddb1.html",,,,,,,,,"x121231327 2891115318","globegazette GGMaryP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607335271089250304",2015-06-06 23:56:27,"x25073877","realDonaldTrump","Just said at #NCGOPcon that ""politicians are all talk and no action and we are all tired of it! We need action and results to move forward!""","Twitter Web Client",140,,,,FALSE,FALSE,108,44,"NCGOPcon",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607468995151851521",2015-06-07 08:47:49,"x25073877","realDonaldTrump","""@realtysteve: Mr. Trump, I have been connected with you by one step through 3 different people in my life, and you would be a great prez!""","Twitter for Android",139,,,,FALSE,FALSE,36,11,,,,,,,,,,,,,,"x3311276608","realtysteve","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x609089376631582721",2015-06-11 20:06:38,"x25073877","realDonaldTrump","""@MatthewLadzik ""The golden rule of negotiating: He who has the gold makes the rules"" @realDonaldTrump great read #MidasTouch #ThankYou""","Twitter Web Client",136,,,,FALSE,FALSE,68,40,"MidasTouch ThankYou",,,,,,,,,,,,,"x526948116 25073877","MatthewLadzik realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606919822434287616",2015-06-05 20:25:36,"x25073877","realDonaldTrump","We must stop Common Core from controlling state &amp; local curriculums. It is a federal grab of education. Keep education local!","Twitter Web Client",129,,,,FALSE,FALSE,378,230,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x609387510297444352",2015-06-12 15:51:18,"x25073877","realDonaldTrump","Thanks &amp; I won't let you down.  https://t.co/i6SFQgtxYl","Twitter Web Client",59,,,,TRUE,FALSE,82,32,,,"twitter.com/bellaxbionda/s…","https://t.co/i6SFQgtxYl","https://twitter.com/bellaxbionda/status/609227502041612289",,,,,,,,,,,"en","x609227502041612289","@realDonaldTrump PLEASE don't let us down! This country is rooting for you!! Counting down the minutes till the big announcement 6/16/15 !",2015-06-12 00:15:30,,6,1,"x294996845","bellaxbionda","bellaxbionda",83,278,833,"","",FALSE,,,,,,,,,,,,,,,,,,,,,,,
"x606899053536899074",2015-06-05 19:03:04,"x25073877","realDonaldTrump",".@GretchenCarlson's memoir is a powerful example of perseverance &amp; hope. “Getting Real” is as real as it gets. Get it &amp; enjoy! #GettingReal","Twitter Web Client",147,,,,FALSE,FALSE,49,31,"GettingReal",,,,,,,,,,,,,"x1487846678","GretchenCarlson","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606907454610382848",2015-06-05 19:36:27,"x25073877","realDonaldTrump","“Donald Trump: I’ve made up my mind on 2016” http://t.co/gqkXdWoN26  via @msnbc by @janestreet","Twitter Web Client",94,,,,FALSE,FALSE,53,45,,,"msnbc.com/msnbc/donald-t…","http://t.co/gqkXdWoN26","http://www.msnbc.com/msnbc/donald-trump-ive-made-my-mind-2016",,,,,,,,,"x2836421 15519766","MSNBC janestreet","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606911820092305408",2015-06-05 19:53:48,"x25073877","realDonaldTrump","""@siddiquehash @realDonaldTrump @krauthammer I Agree Donald!""","Twitter Web Client",61,,,,FALSE,FALSE,15,6,,,,,,,,,,,,,,"x32538239 25073877 27744185","siddiquehash realDonaldTrump krauthammer","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x609360365693075456",2015-06-12 14:03:27,"x25073877","realDonaldTrump","Thank you @CrainsChicago for featuring @TrumpChicago in your list of ""Best Private Dining Rooms in Chicago."" http://t.co/dk2mAA5PU7","Twitter Web Client",131,,,,FALSE,FALSE,34,9,,,"bit.ly/1G9EQFN","http://t.co/dk2mAA5PU7","http://bit.ly/1G9EQFN",,,,,,,,,"x18148466 48223726","CrainsChicago TrumpChicago","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606924701630386176",2015-06-05 20:44:59,"x25073877","realDonaldTrump","“Our runaway judiciary is badly in need of restraint by Congress.” - Phyllis Schlafly","Twitter Web Client",85,,,,FALSE,FALSE,66,54,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607393939704967169",2015-06-07 03:49:34,"x25073877","realDonaldTrump","""@NEO_SALAMANDER: @realDonaldTrump You're the type of guy we need in the White House You want to see the USA at the top""","Twitter for Android",120,,,,FALSE,FALSE,76,40,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x609092061535567872",2015-06-11 20:17:18,"x25073877","realDonaldTrump","Our @TrumpNewYork is really starting the summer on the right foot with their #wellness program as seen in @TandCmag: http://t.co/YM8JQagPBq","Twitter Web Client",139,,,,FALSE,FALSE,28,10,"wellness",,"bit.ly/1L01yA0","http://t.co/YM8JQagPBq","http://bit.ly/1L01yA0",,,,,,,,,"x184890642 124219349","TrumpNewYork TandCmag","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607043020324773888",2015-06-06 04:35:09,"x25073877","realDonaldTrump","""@STL_Blonde: I believe ... no I KNOW that @realDonaldTrump would be a better president than HillaryClinton.""","Twitter for Android",109,,,,FALSE,FALSE,76,30,,,,,,,,,,,,,,"x64816476 25073877","STL_Blonde realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x609173340792729600",2015-06-12 01:40:16,"x25073877","realDonaldTrump","""@DonaldJTrumpJr: A pic with @realdonaldtrump from a long time ago #throwbackthursday https://t.co/qIkziSJcMm""  A wonderful son!","Twitter for Android",128,,,,FALSE,FALSE,44,13,"throwbackthursday",,"instagram.com/p/3zl84XrH7b/","https://t.co/qIkziSJcMm","https://instagram.com/p/3zl84XrH7b/",,,,,,,,,"x39344374 25073877","DonaldJTrumpJr realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607057708420866048",2015-06-06 05:33:30,"x25073877","realDonaldTrump","""@viksquad: @realDonaldTrump you are the man for the job""","Twitter for Android",57,,,,FALSE,FALSE,36,13,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607650240355811329",2015-06-07 20:48:01,"x25073877","realDonaldTrump","Will be doing @foxandfriends live tomorrow at 7AM ET from Europe.","Twitter Web Client",65,,,,FALSE,FALSE,88,36,,,,,,,,,,,,,,"x15513604","foxandfriends","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606895063147413504",2015-06-05 18:47:13,"x25073877","realDonaldTrump","Via @DMRegister by @BylineAndyDavis: “Donald Trump speaks to veterans, residents in Coralville” http://t.co/U96iaagHlD","Twitter Web Client",118,,,,FALSE,FALSE,20,13,,,"desmoinesregister.com/story/news/loc…","http://t.co/U96iaagHlD","http://www.desmoinesregister.com/story/news/local/2015/06/04/donald-trump-luncheon-coralville-veterans-memorial/28504623/?hootPostID=17d08991133e394a4891",,,,,,,,,"x13657922 2556354814","DMRegister BylineAndyDavis","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606896080748453889",2015-06-05 18:51:15,"x25073877","realDonaldTrump","Looking forward to keynoting the @NCGOP #NCGOPcon dinner tomorrow night!  @NCGOP is a top state party!","Twitter Web Client",102,,,,FALSE,FALSE,42,19,"NCGOPcon",,,,,,,,,,,,,"x14335435 14335435","NCGOP NCGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607699901867278336",2015-06-08 00:05:21,"x25073877","realDonaldTrump","""@cevazzulia: You have to think anyway, so why not think big? Donald Trump."" So true!","Twitter for Android",85,,,,FALSE,FALSE,104,63,,,,,,,,,,,,,,"x68499441","cevazzulia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x608356809317969922",2015-06-09 19:35:40,"x25073877","realDonaldTrump","""@LadyPatriot777 @realDonaldTrump I think he's worth a VERY serious look. He speaks BOLDLY, like Reagan, and is/was a big fan of Reagan!""","Twitter Web Client",137,,,,FALSE,FALSE,57,37,,,,,,,,,,,,,,"x751214924 25073877","LadyPatriot777 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607336969350324225",2015-06-07 00:03:11,"x25073877","realDonaldTrump","Just made the point at #NCGOPcon that ""we have to protect our border &amp; I think everyone here knows, nobody can build a wall like Trump!""","Twitter Web Client",140,,,,FALSE,FALSE,167,83,"NCGOPcon",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607332047523336192",2015-06-06 23:43:38,"x25073877","realDonaldTrump","Just Introduced at #NCGOPcon as the country's highest paid speaker. Told the record crowd of 650 I am to be speaking here for free!","Twitter Web Client",131,,,,FALSE,FALSE,105,32,"NCGOPcon",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x607655425064992768",2015-06-07 21:08:37,"x25073877","realDonaldTrump","Loved doing #NCGOPConvention keynote speech last night! Unbelievable reception. Had the biggest crowds by far of any of the GOP candidates.","Twitter Web Client",139,,,,FALSE,FALSE,97,37,"NCGOPConvention",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x605618621218476032",2015-06-02 06:15:05,"x25073877","realDonaldTrump","""@mikegallagher24: @realDonaldTrump Check out what a great quarterback you once were. With Jim Kelly many years ago. https://t.co/h2Jgjc3RIZ","Twitter for Android",140,,,,FALSE,FALSE,37,16,,,"vimeo.com/129507868","https://t.co/h2Jgjc3RIZ","https://vimeo.com/129507868",,,,,,,,,"x304176074 25073877","mikegallagher24 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x605712657124106240",2015-06-02 12:28:45,"x25073877","realDonaldTrump","""@dxkelley: @BOBonTCN does Mister Runyan think that Donald Trump would make a good president, or a great president?"" Great.","Twitter for Android",123,,,,FALSE,FALSE,29,13,,,,,,,,,,,,,,"x236717970","dxkelley","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x605170369671143424",2015-06-01 00:33:54,"x25073877","realDonaldTrump","""@Great: ""Money was never a big motivation for me, except as a way to keep score. The real excitement is playing the game."" - Donald Trump""","Twitter for Android",139,,,,FALSE,FALSE,189,113,,,,,,,,,,,,,,"x10966","great","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606161941032271872",2015-06-03 18:14:03,"x25073877","realDonaldTrump","Via @CarrGaz: “Trump to jet in to unveil Trump @TurnberryBuzz clubhouse” http://t.co/sEM5NaysV7","Twitter Web Client",95,,,,FALSE,FALSE,22,9,,,"carricktoday.co.uk/news/local-hea…","http://t.co/sEM5NaysV7","http://www.carricktoday.co.uk/news/local-headlines/trump-to-jet-in-to-unveil-turnberry-clubhouse-1-3791632",,,,,,,,,"x282080763","CarrGaz","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606106893606625280",2015-06-03 14:35:19,"x25073877","realDonaldTrump","""@vilmawolfe03 @realDonaldTrump @davevin73 #you get my #VOTE for President of the Unites States of America! 🏻""","Twitter Web Client",110,,,,FALSE,FALSE,26,11,"you VOTE",,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x606180594456887296",2015-06-03 19:28:10,"x25073877","realDonaldTrump","Excited to be returning to the @NCGOP State Convention as the Keynote of Saturday’s dinner! @NCGOP is a strong Conservative state party!","Twitter Web Client",136,,,,FALSE,FALSE,63,31,,,,,,,,,,,,,,"x14335435 14335435","NCGOP NCGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x604572866005348352",2015-05-30 08:59:38,"x25073877","realDonaldTrump","""@Jess_Blanch94: @realDonaldTrump Time for you to announce and run for president Mr. Trump! #YouHaveMyVote""","Twitter for Android",107,,,,FALSE,FALSE,77,24,"YouHaveMyVote",,,,,,,,,,,,,"x759612918 25073877","Jess_Blanch94 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x605454865213628416",2015-06-01 19:24:23,"x25073877","realDonaldTrump","Entrepreneurs: There's nothing wrong with bringing your talents to the surface. Having an ego and acknowledging it is a healthy choice.","Twitter Web Client",135,,,,FALSE,FALSE,248,200,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x604909816021192704",2015-05-31 07:18:33,"x25073877","realDonaldTrump","""@JoffCallaghan: Not sure why I didn't follow @realDonaldTrump before now. Seems like something I should have done ages ago...""","Twitter for Android",127,,,,FALSE,FALSE,19,11,,,,,,,,,,,,,,"x52754750 25073877","JoffCallaghan realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
