"x298553176737595392",2013-02-04 22:06:38,"x25073877","realDonaldTrump","“Surround yourself with people who are smarter than you.” -- @UncleRUSH","Twitter Web Client",71,,,,FALSE,FALSE,378,1194,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298864756134141953",2013-02-05 18:44:45,"x25073877","realDonaldTrump","@groovyhank  Thanks.","Twitter Web Client",20,"x298480727014649856","x367434540","groovyhank",FALSE,FALSE,10,2,,,,,,,,,,,,,,"x367434540","groovyhank","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298793405012664320",2013-02-05 14:01:13,"x25073877","realDonaldTrump","@BeaumontAnthony @marklevinshow Thanks Anthony.","Twitter Web Client",47,"x298537356963770368","x479565492","LeeLeebo1",FALSE,FALSE,1,2,,,,,,,,,,,,,,"x808450685071216641 38495835","BeaumontAnthony marklevinshow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x299166863093538816",2013-02-06 14:45:13,"x25073877","realDonaldTrump","Had a great time on the @HowardStern show this morning—he will and should never change!","Twitter Web Client",87,,,,FALSE,FALSE,39,47,,,,,,,,,,,,,,"x246481013","HowardStern","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x299175657211064320",2013-02-06 15:20:09,"x25073877","realDonaldTrump","@neilcromie Be smart &amp; work hard!","Twitter Web Client",37,"x298822248922480640","x1106769864","neilcromie",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x1106769864","neilcromie","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298461755930210304",2013-02-04 16:03:22,"x25073877","realDonaldTrump",".@BillMaher didn’t come through with his promised $5 million for charity so today I will sue him.","Twitter Web Client",97,,,,FALSE,FALSE,422,759,,,,,,,,,,,,,,"x19697415","billmaher","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298536250636382208",2013-02-04 20:59:23,"x25073877","realDonaldTrump","@robblapp True and thanks!","Twitter Web Client",26,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,"x719924052056354816","robblapp","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x299178766037577728",2013-02-06 15:32:30,"x25073877","realDonaldTrump","@NathalieS_29  Thanks Nathalie.","Twitter Web Client",31,"x298793349807222784","x19691870","NathalieS_29",FALSE,FALSE,2,2,,,,,,,,,,,,,,"x19691870","NathalieS_29","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298866069609795585",2013-02-05 18:49:58,"x25073877","realDonaldTrump","@Brendamckinley  They were amazing, thanks!","Twitter Web Client",43,"x298818679364280322","x45169293","Brendamckinley",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x45169293","Brendamckinley","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x299163601497903104",2013-02-06 14:32:15,"x25073877","realDonaldTrump","@missshavon1 @CelebApprentice Thanks, coming up soon, March 3rd.","Twitter Web Client",64,"x297396571409108992","x222887926","missshavon1",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x222887926 190360052","missshavon1 CelebApprentice","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298874399396884482",2013-02-05 19:23:04,"x25073877","realDonaldTrump","@e_hig  Hi Erica...and thanks.","Twitter Web Client",30,"x298872553731145728","x408799891","e__hig",FALSE,FALSE,8,1,,,,,,,,,,,,,,"x2528894635","e_hig","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298448002375376897",2013-02-04 15:08:43,"x25073877","realDonaldTrump","@misskhan  Thank you.","Twitter Web Client",21,"x298402150042714112","x22066716","misskhan",FALSE,FALSE,0,2,,,,,,,,,,,,,,"x22066716","misskhan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x299174411460820992",2013-02-06 15:15:12,"x25073877","realDonaldTrump","@ZWLykins @JohnnyPaulCole  Which hotel?","Twitter Web Client",39,"x296662528350625792","x334962560","zwlykins",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x334962560 42680293","zwlykins JohnnyPaulCole","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298869134886846464",2013-02-05 19:02:09,"x25073877","realDonaldTrump","@TNHicks  She was great!","Twitter Web Client",24,"x298822010874757120","x1117893776","TNHicks",FALSE,FALSE,4,1,,,,,,,,,,,,,,"x1117893776","TNHicks","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298792697571987456",2013-02-05 13:58:25,"x25073877","realDonaldTrump","@TiffanyBrownInc  Yes and thanks.","Twitter Web Client",33,"x298506387338702848","x221292854","TiffanyBrownInc",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x221292854","TiffanyBrownInc","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298809445780189184",2013-02-05 15:04:58,"x25073877","realDonaldTrump","Gas prices are going up big league—I told you so—payback to OPEC!","Twitter Web Client",65,,,,FALSE,FALSE,38,160,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298852146013679616",2013-02-05 17:54:38,"x25073877","realDonaldTrump","@DrewMillington Actually, too many to pick one.","Twitter Web Client",47,"x298801271165558785","x85718119","DrewMillington",FALSE,FALSE,1,1,,,,,,,,,,,,,,"x85718119","DrewMillington","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298795887893815296",2013-02-05 14:11:05,"x25073877","realDonaldTrump","@jeremygreen98 @Yankees   Yes.","Twitter Web Client",30,"x296776643953979392","x1135563266","jeremygreen98",FALSE,FALSE,9,3,,,,,,,,,,,,,,"x1135563266 40927173","jeremygreen98 Yankees","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298853514002694145",2013-02-05 18:00:04,"x25073877","realDonaldTrump","@loisleyn Thanks.","Twitter Web Client",17,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,"x3193615920","Loisleyn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x299167694069047296",2013-02-06 14:48:31,"x25073877","realDonaldTrump","Again, immigration reform is fine—but don’t rush to give away our country. That’s what’s happening!","Twitter Web Client",99,,,,FALSE,FALSE,70,152,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298907278973759488",2013-02-05 21:33:43,"x25073877","realDonaldTrump","With the record high February gas prices hurting the economy, even more reason to start fracking.  Will create jobs &amp; lower prices.","Twitter Web Client",135,,,,FALSE,FALSE,59,177,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298908116643368962",2013-02-05 21:37:03,"x25073877","realDonaldTrump","@JohnMark88  Thanks.","Twitter Web Client",20,"x298825441299537921","x19960531","JohnMark88",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x19960531","JohnMark88","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298550025284354048",2013-02-04 21:54:07,"x25073877","realDonaldTrump","Victoria's Secret reps were nasty to @KateUpton and now she is doing great.","Twitter Web Client",75,,,,FALSE,FALSE,70,79,,,,,,,,,,,,,,"x205915163","KateUpton","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298911680484749313",2013-02-05 21:51:12,"x25073877","realDonaldTrump","@gordondhue Thanks.","Twitter Web Client",19,,,,FALSE,FALSE,7,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298515468115918848",2013-02-04 19:36:48,"x25073877","realDonaldTrump","@mktgdynamo @foxandfriends  Thanks.","Twitter Web Client",35,"x298404298356826112","x17346452","mktgdynamo",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x17346452 15513604","mktgdynamo foxandfriends","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298792470962135040",2013-02-05 13:57:31,"x25073877","realDonaldTrump","@hellcat1963 @MailOnline A great beauty!","Twitter Web Client",40,"x298507007546228737","x28096753","hellcat1963",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x28096753 15438913","hellcat1963 MailOnline","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298866769546866688",2013-02-05 18:52:45,"x25073877","realDonaldTrump","@darleneflaherty  He was great--loved Kew Forest.","Twitter Web Client",49,"x298823334425141249","x28013936","darleneflaherty",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x28013936","darleneflaherty","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298546526945439745",2013-02-04 21:40:13,"x25073877","realDonaldTrump","Now the Chinese are hacking @nytimes http://t.co/KWItGEhV &amp; Twitter http://t.co/Ycezq0L9 When will we hold these thieves accountable?","Twitter Web Client",137,,,,FALSE,FALSE,56,118,,,"bit.ly/VE8TQA bit.ly/VE8Y70","http://t.co/KWItGEhV http://t.co/Ycezq0L9","http://bit.ly/VE8TQA http://bit.ly/VE8Y70",,,,,,,,,"x807095","nytimes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298907929950707712",2013-02-05 21:36:18,"x25073877","realDonaldTrump","@toddclark  True and thanks.","Twitter Web Client",28,"x298820466712403971","x13932072","toddclark",FALSE,FALSE,24,5,,,,,,,,,,,,,,"x13932072","toddclark","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298852692451803136",2013-02-05 17:56:48,"x25073877","realDonaldTrump","@thisdj84 Yes--leadership!","Twitter Web Client",26,"x298809394076999680","x70863226","thisdj84",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x70863226","thisdj84","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298545324467830784",2013-02-04 21:35:26,"x25073877","realDonaldTrump","China is about to acquire 82,800 net acres of a Texas shale oil and gas field http://t.co/T4bu11CK  What are we doing!","Twitter Web Client",118,,,,FALSE,FALSE,154,909,,,"onforb.es/VE8w8E","http://t.co/T4bu11CK","http://onforb.es/VE8w8E",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298908907210960897",2013-02-05 21:40:11,"x25073877","realDonaldTrump","@MaryRosesGarden  Mary--Great!","Twitter Web Client",30,"x298830046741803010","x85307905","maryrosemurrin",FALSE,FALSE,1,2,,,,,,,,,,,,,,"x783675583632961536","maryrosesgarden","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298846966853545984",2013-02-05 17:34:03,"x25073877","realDonaldTrump","Ask: Is there anyone else who can do this better than I can?That’s just another way of saying know yourself &amp; know your competition.","Twitter Web Client",136,,,,FALSE,FALSE,192,296,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298790836789989376",2013-02-05 13:51:01,"x25073877","realDonaldTrump","“I also plan to keep making deals, big deals, and right around the clock.” – The Art of The Deal","Twitter Web Client",96,,,,FALSE,FALSE,83,196,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x299188713190207488",2013-02-06 16:12:02,"x25073877","realDonaldTrump","@NASCARNAC Thanks Ric.","Twitter Web Client",22,"x299148105922785282","x16054602","NASCARNAC",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x16054602","NASCARNAC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298529172584800256",2013-02-04 20:31:15,"x25073877","realDonaldTrump","If Karl Rove &amp; @GOP Establishment continue to attack the Tea Party, who delivered in 2010, then there will be a 3rd Party in 2016.","Twitter Web Client",134,,,,FALSE,FALSE,259,406,,,,,,,,,,,,,,"x11134252","GOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298908744635518976",2013-02-05 21:39:32,"x25073877","realDonaldTrump","@chriswerner1988  Great--thank you!","Twitter Web Client",35,"x298838034181419008","x35365272","chriswerner1988",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x35365272","chriswerner1988","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x299174562749366273",2013-02-06 15:15:48,"x25073877","realDonaldTrump","@HaiderMadHatter Speak to Vince.","Twitter Web Client",32,"x296660714221879296","x834825931","Tha_MadHatter",FALSE,FALSE,1,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298883023959650304",2013-02-05 19:57:20,"x25073877","realDonaldTrump","The big and highly respected Cooley LLP is handling the @billmaher case for me.","Twitter Web Client",79,,,,FALSE,FALSE,34,51,,,,,,,,,,,,,,"x19697415","billmaher","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298511789589680128",2013-02-04 19:22:11,"x25073877","realDonaldTrump","@GradyMc Sadly, that's right.","Twitter Web Client",29,"x298438607868395521","x19464445","GradyMc",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x19464445","GradyMc","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298817458054242305",2013-02-05 15:36:48,"x25073877","realDonaldTrump","@ErolYalim  Thanks and yes.","Twitter Web Client",27,"x298783621299458048","x556434682","ErolYalim",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x556434682","ErolYalim","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298868071853068288",2013-02-05 18:57:55,"x25073877","realDonaldTrump","@1967porky  Yes.","Twitter Web Client",16,"x298819622554173441","x444503162","1967porky",FALSE,FALSE,9,2,,,,,,,,,,,,,,"x444503162","1967porky","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298852972870381568",2013-02-05 17:57:55,"x25073877","realDonaldTrump","@18_Chaz No discounts, only penalties!","Twitter Web Client",38,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,"x1917369937","18_chaz","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x299181188847894528",2013-02-06 15:42:08,"x25073877","realDonaldTrump","@DerekPringle2 Appears that you are.","Twitter Web Client",36,"x299177298458980353","x909628674","DerekPringle2",FALSE,FALSE,3,0,,,,,,,,,,,,,,"x909628674","DerekPringle2","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298515289887346688",2013-02-04 19:36:05,"x25073877","realDonaldTrump","@DavidBarringer2  That's right.","Twitter Web Client",31,"x298442148297203712","x907418870","DavidBarringer2",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x907418870","DavidBarringer2","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298972696438521857",2013-02-06 01:53:40,"x25073877","realDonaldTrump","Thanks @SherriEShepherd 4 your nice comments today on The View. U were terrific!","Twitter for Android",80,,,,FALSE,FALSE,20,24,,,,,,,,,,,,,,"x22676390","SherriEShepherd","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296718212677115904",2013-01-30 20:35:09,"x25073877","realDonaldTrump","@MaryBethTHM @TheRealMarilu @CelebApprentice  I agree!","Twitter Web Client",54,"x296362228825862145","x126999326","MaryBethB1130",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x63290331 190360052","TheRealMarilu CelebApprentice","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297084584334589952",2013-01-31 20:50:59,"x25073877","realDonaldTrump","Little @MacMiller, I want the money not the plaque you gave me!","Twitter Web Client",63,,,,FALSE,FALSE,766,2848,,,,,,,,,,,,,,"x23065354","MacMiller","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296731670021799936",2013-01-30 21:28:37,"x25073877","realDonaldTrump","Obama's speech in Las Vegas yesterday cost the taxpayer $520 per word and over $1.6M  http://t.co/W7OVfZvz  More money borrowed from China.","Twitter Web Client",139,,,,FALSE,FALSE,132,559,,,"bit.ly/VnDM6t","http://t.co/W7OVfZvz","http://bit.ly/VnDM6t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296712475229945860",2013-01-30 20:12:21,"x25073877","realDonaldTrump","Glad to hear @EWErickson has moved over to @FoxNews. Erick is a sharp political analyst.","Twitter Web Client",88,,,,FALSE,FALSE,97,139,,,,,,,,,,,,,,"x640893 1367531","EWErickson FoxNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296620427290218496",2013-01-30 14:06:35,"x25073877","realDonaldTrump","@cGjeezy Tea.","Twitter Web Client",13,"x296360723897012224","x86125952","cGjeezy",FALSE,FALSE,10,4,,,,,,,,,,,,,,"x86125952","cGjeezy","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297054955066499072",2013-01-31 18:53:14,"x25073877","realDonaldTrump","@RFussell Good idea!","Twitter Web Client",20,"x296820845958004736","x38782675","RFussell",FALSE,FALSE,1,1,,,,,,,,,,,,,,"x38782675","RFussell","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297009869599408128",2013-01-31 15:54:05,"x25073877","realDonaldTrump","@Orangepop911 I do!","Twitter Web Client",19,"x296629844362539008","x149987091","Orangepop911",FALSE,FALSE,1,1,,,,,,,,,,,,,,"x149987091","Orangepop911","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297445734045868032",2013-02-01 20:46:03,"x25073877","realDonaldTrump","Instinct has a lot to do with timing. You have to be patient &amp; wait for your instincts to tell you the best time to make your move.","Twitter Web Client",135,,,,FALSE,FALSE,327,642,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296735322866339842",2013-01-30 21:43:08,"x25073877","realDonaldTrump","... will happen when you go against the tide; when you take a risk and it works."" - Think Big","Twitter Web Client",93,,,,FALSE,FALSE,200,315,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297438317346168832",2013-02-01 20:16:35,"x25073877","realDonaldTrump","@TerryScotland @AlexSalmond  Which they should!","Twitter Web Client",47,"x296779211715252224","x166840277","TerryScotland",FALSE,FALSE,1,1,,,,,,,,,,,,,,"x166840277 236786367","TerryScotland AlexSalmond","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297009061600296960",2013-01-31 15:50:53,"x25073877","realDonaldTrump","@jeffcdl  That is indeed true!","Twitter Web Client",30,"x296641806664335360","x149727095","jeffcdl",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x149727095","jeffcdl","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296680807278456832",2013-01-30 18:06:31,"x25073877","realDonaldTrump",".@AlexSalmond See attached article. Very frightening to people living around these monstrosities http://t.co/ZzeV8SfK","Twitter Web Client",117,,,,FALSE,FALSE,7,27,,,"bit.ly/TWsmvu","http://t.co/ZzeV8SfK","http://bit.ly/TWsmvu",,,,,,,,,"x236786367","AlexSalmond","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296735349625987072",2013-01-30 21:43:15,"x25073877","realDonaldTrump","""Go with your gut. Take chances. If you think you have the ingredients that you need, take chances, because your biggest successes...","Twitter Web Client",133,,,,FALSE,FALSE,283,456,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297081766009765888",2013-01-31 20:39:47,"x25073877","realDonaldTrump","“Let other people talk.  Any business conversation should be two-sided.” – Think Like a Billionaire","Twitter Web Client",99,,,,FALSE,FALSE,177,401,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297407848923680768",2013-02-01 18:15:31,"x25073877","realDonaldTrump","Bad. @gallupnews survey shows 30% of businesses not hiring-- they are worried they won’t be around in a year. http://t.co/apft7tpP","Twitter Web Client",130,,,,FALSE,FALSE,17,145,,,"bit.ly/WFzjfZ","http://t.co/apft7tpP","http://bit.ly/WFzjfZ",,,,,,,,,"x7684882","GallupNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297440130971602945",2013-02-01 20:23:48,"x25073877","realDonaldTrump","“Partnerships also require negotiation. It should be a win-win setup. Otherwise, it’s not a partnership.” – ‘Midas Touch'","Twitter Web Client",121,,,,FALSE,FALSE,101,247,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297083228706201600",2013-01-31 20:45:35,"x25073877","realDonaldTrump","Little @MacMiller, you illegally used my name for your song “Donald Trump” which now has over 75 million hits.","Twitter Web Client",110,,,,FALSE,FALSE,19883,22932,,,,,,,,,,,,,,"x23065354","MacMiller","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296719525305532417",2013-01-30 20:40:22,"x25073877","realDonaldTrump","@Phatsdad  Thanks Roger--Ali was and is great!","Twitter Web Client",46,"x296638884434030593","x365630838","onecosmicquark",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296665707800821760",2013-01-30 17:06:31,"x25073877","realDonaldTrump","... People love to hear their names and their stories said out loud.” – Think Like a Billionaire","Twitter Web Client",96,,,,FALSE,FALSE,197,315,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296715825891659776",2013-01-30 20:25:40,"x25073877","realDonaldTrump","Oh the wonders of the Arab Spring. Our new allies in Egypt, the Muslim Brotherhood, just called the Holocaust a ""myth"" http://t.co/j7UmloXk","Twitter Web Client",139,,,,FALSE,FALSE,68,252,,,"bit.ly/11bLdEV","http://t.co/j7UmloXk","http://bit.ly/11bLdEV",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x298251966914625537",2013-02-04 02:09:44,"x25073877","realDonaldTrump","The lights went out in New Orleans...the Country's lights went out also. We are not the same place!","Twitter Lite",99,,,,FALSE,FALSE,151,373,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297414992087617536",2013-02-01 18:43:54,"x25073877","realDonaldTrump","@JackieDee16 @CelebApprentice  March 3rd 9 pm EST on NBC","Twitter Web Client",56,"x297397843600236544","x366693043","JackieDee16",FALSE,FALSE,4,1,,,,,,,,,,,,,,"x366693043 190360052","JackieDee16 CelebApprentice","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297339815937073152",2013-02-01 13:45:11,"x25073877","realDonaldTrump","Hagel's performance yesterday was the worst I have ever seen before a committee of any kind!","Twitter Web Client",92,,,,FALSE,FALSE,36,112,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297067477240774656",2013-01-31 19:43:00,"x25073877","realDonaldTrump","@TiffanyBrownInc @MacMiller  Not really!","Twitter Web Client",40,"x297048713870848002","x221292854","TiffanyBrownInc",FALSE,FALSE,6,0,,,,,,,,,,,,,,"x221292854 23065354","TiffanyBrownInc MacMiller","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297439048832806912",2013-02-01 20:19:30,"x25073877","realDonaldTrump","@DrewHemijk  Thanks Drew. Good luck.","Twitter Web Client",36,"x296770967710085122","x1022435966","NoJokeRacing",FALSE,FALSE,1,2,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297076699844190209",2013-01-31 20:19:39,"x25073877","realDonaldTrump","The real estate market in Vietnam is booming.  Growth is everywhere in the world, except for the US.","Twitter Web Client",100,,,,FALSE,FALSE,94,295,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296718891223240704",2013-01-30 20:37:51,"x25073877","realDonaldTrump","@firefighter8597  I love that idea!","Twitter Web Client",35,"x296629767891976193","x794492185","firefighter8597",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x794492185","firefighter8597","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297421981047988224",2013-02-01 19:11:40,"x25073877","realDonaldTrump","As promised, my @SuperBowl pick is the San Francisco @49ers.","Twitter Web Client",60,,,,FALSE,FALSE,282,587,,,,,,,,,,,,,,"x19425947 43403778","SuperBowl 49ers","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297009732143706112",2013-01-31 15:53:32,"x25073877","realDonaldTrump","@TBrown2334  Not good!","Twitter Web Client",22,"x296630021412511744","x412596407","TBrown2334",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x412596407","TBrown2334","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296652578731745280",2013-01-30 16:14:20,"x25073877","realDonaldTrump","“You have to have confidence in yourself and confidence to know that what you are doing is right.” – Think Big","Twitter Web Client",110,,,,FALSE,FALSE,312,799,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297008930138226689",2013-01-31 15:50:21,"x25073877","realDonaldTrump","@Jim_W_Magee Thank you!","Twitter Web Client",23,"x296640896630403072","x730065396","Jim_W_Magee",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x730065396","Jim_W_Magee","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x296987701482246144",2013-01-31 14:26:00,"x25073877","realDonaldTrump","@Frankb550  Thanks.","Twitter Web Client",19,"x296631093417877505","x1033057364","Frankb550",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1033057364","Frankb550","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297055380985499650",2013-01-31 18:54:56,"x25073877","realDonaldTrump","@NYCTiggy  3 minutes.","Twitter Web Client",21,"x296936591941840896","x36099175","NYCTiggy",FALSE,FALSE,1,2,,,,,,,,,,,,,,"x36099175","NYCTiggy","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297387371912101888",2013-02-01 16:54:09,"x25073877","realDonaldTrump","“Donald Trump to name golf course after mother” http://t.co/HonNqbkV via @scotsmandotcom","Twitter Web Client",88,,,,FALSE,FALSE,31,26,,,"bit.ly/WFAhbX","http://t.co/HonNqbkV","http://bit.ly/WFAhbX",,,,,,,,,"x1446652514","scotsmandotcom","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297450052111196161",2013-02-01 21:03:13,"x25073877","realDonaldTrump","@jaypward  Thanks Jay.","Twitter Web Client",22,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,"x2356326475","jaypward","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x297098583457558528",2013-01-31 21:46:36,"x25073877","realDonaldTrump","Little @MacMiller—I have more hair than you do and there’s a slight age difference.","Twitter Web Client",83,,,,FALSE,FALSE,1802,3138,,,,,,,,,,,,,,"x23065354","MacMiller","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
