"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x241722826334289920",2012-09-01 02:23:07,"x25073877","realDonaldTrump","Andy Roddick...a great tennis player is a fantastic guy with a wonderful wife.","Twitter Web Client",78,,,,FALSE,FALSE,40,134,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x243354343724687361",2012-09-05 14:26:11,"x25073877","realDonaldTrump","July U.S. construction had biggest drop in 12months. Bad indicator on economic numbers for rest of the year.","Twitter Web Client",108,,,,FALSE,FALSE,16,130,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x243073912810917888",2012-09-04 19:51:51,"x25073877","realDonaldTrump","The media can track down @PaulRyan's old girlfriend and marathon time but can't find @BarackObama's college applications or other info.","Twitter Web Client",135,,,,FALSE,FALSE,223,1195,,,,,,,,,,,,,,"x14075174 813286","PaulRyan BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240479559722627072",2012-08-28 16:02:49,"x25073877","realDonaldTrump","The Bay Bridge in San Francisco is being built by the Chinese--tremendous cost overruns. A total mess. We should build our own bridges, etc","Twitter Web Client",139,,,,FALSE,FALSE,42,284,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240858162872328193",2012-08-29 17:07:15,"x25073877","realDonaldTrump","Great speech by my good friend @GovChristie. He did something you won't hear at @BarackObama's convention---tell the truth.","Twitter Web Client",123,,,,FALSE,FALSE,48,201,,,,,,,,,,,,,,"x90484508 813286","GovChristie BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x241665757098934272",2012-08-31 22:36:21,"x25073877","realDonaldTrump","Republicans should have been much tougher on Obama. Just wait until you see what Obama does to Romney at the DNC!","Twitter Web Client",113,,,,FALSE,FALSE,62,278,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240431654135554049",2012-08-28 12:52:28,"x25073877","realDonaldTrump",".@BarackObama has completely failed the American people. U.S. annual incomes have fallen over 5% during his term  http://t.co/sL82thBo","Twitter Web Client",134,,,,FALSE,FALSE,30,254,,,"huff.to/U5Ul7y","http://t.co/sL82thBo","http://huff.to/U5Ul7y",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240846139409190913",2012-08-29 16:19:29,"x25073877","realDonaldTrump","Congratulations to @AnnDRomney on delivering a knock out speech last night. America can't wait to call her our First Lady.","Twitter Web Client",122,,,,FALSE,FALSE,85,403,,,,,,,,,,,,,,"x879597886652260352","AnnDRomney","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x241222982419230720",2012-08-30 17:16:55,"x25073877","realDonaldTrump","""Let me say it as clearly as possible, that the attack on my Catholic brothers and sisters is an attack on me."" -- @GovMike Huckabee","Twitter Web Client",132,,,,FALSE,FALSE,30,151,,,,,,,,,,,,,,"x152342554","govmike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240896478233645057",2012-08-29 19:39:30,"x25073877","realDonaldTrump","China's media is attacking @MittRomney while endorsing @BarackObama  http://t.co/mV75eJFy  Of course. Mitt knows it's Time To Get Tough.","Twitter Web Client",136,,,,FALSE,FALSE,31,166,,,"bit.ly/Rk7t59","http://t.co/mV75eJFy","http://bit.ly/Rk7t59",,,,,,,,,"x50055701 813286","MittRomney BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240462265680289792",2012-08-28 14:54:06,"x25073877","realDonaldTrump",".@ariannahuff is unattractive both inside and out. I fully understand why her former husband left her for a man- he made a good decision.","Twitter Web Client",137,,,,FALSE,FALSE,8034,9187,,,,,,,,,,,,,,"x21982720","ariannahuff","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x241581489123373056",2012-08-31 17:01:30,"x25073877","realDonaldTrump","""Obama's ideas don't move us 'Forward,' they take us 'Backwards.' These are ideas people come to America to get away from."" --@marcorubio","Twitter Web Client",137,,,,FALSE,FALSE,58,365,,,,,,,,,,,,,,"x15745368","marcorubio","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240476818224857089",2012-08-28 15:51:55,"x25073877","realDonaldTrump","Don't think my statement on @ariannahuff was harsh, if you knew her and the phony Huffington Post you would understand--- more to follow.","Twitter Web Client",137,,,,FALSE,FALSE,28,102,,,,,,,,,,,,,,"x21982720","ariannahuff","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240169196946853888",2012-08-27 19:29:33,"x25073877","realDonaldTrump","Sorry to hear of the passing of Neil Armstrong over the weekend. He was an American hero.","Twitter Web Client",89,,,,FALSE,FALSE,32,147,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240100977280176128",2012-08-27 14:58:28,"x25073877","realDonaldTrump",".@BarackObama is begging the Eurozone to keep Greece in until after 11.6.12. He thinks the world revolves around his re-election.","Twitter Web Client",129,,,,FALSE,FALSE,23,270,,,,,,,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x243075127296798720",2012-09-04 19:56:41,"x25073877","realDonaldTrump","Record setting gas prices in the U.S. -- we're really looking dumb. Lots of $'s being made on us.","Twitter Web Client",97,,,,FALSE,FALSE,24,203,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240529084940169216",2012-08-28 19:19:37,"x25073877","realDonaldTrump",".@GovChristie is going to do a fantastic job tonight explaining why @MittRomney  should be elected and @BarackObama has to go.","Twitter Web Client",126,,,,FALSE,FALSE,20,119,,,,,,,,,,,,,,"x90484508 50055701 813286","GovChristie MittRomney BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240531444345229313",2012-08-28 19:28:59,"x25073877","realDonaldTrump","It's Tuesday--how much inflation has @BarackObama's spending caused today on the price of food and gas?","Twitter Web Client",103,,,,FALSE,FALSE,32,112,,,,,,,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x241250046081900545",2012-08-30 19:04:27,"x25073877","realDonaldTrump","Too busy playing golf? @BarackObama sends form letters with an electronic  signature to the parents of fallen SEALs   http://t.co/ELKcqTyr","Twitter Web Client",138,,,,FALSE,FALSE,116,486,,,"bit.ly/SUEUzm","http://t.co/ELKcqTyr","http://bit.ly/SUEUzm",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x241235355012046848",2012-08-30 18:06:05,"x25073877","realDonaldTrump","I wonder what @JoeBiden was thinking last night as @PaulRyanVP delivered that knockout speech. Joe should call in sick for the VP debate.","Twitter Web Client",137,,,,FALSE,FALSE,77,453,,,,,,,,,,,,,,"x939091 1158092936","JoeBiden paulryanvp","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x241525038220722176",2012-08-31 13:17:11,"x25073877","realDonaldTrump","Gas prices are about to hit a record high during the Labor Day weekend. @BarackObama could have stopped this.","Twitter Web Client",109,,,,FALSE,FALSE,58,393,,,,,,,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240521733520637952",2012-08-28 18:50:24,"x25073877","realDonaldTrump","Remember when @ariannahuff ran for Governor of California. She got 3 votes.","Twitter Web Client",75,,,,FALSE,FALSE,277,214,,,,,,,,,,,,,,"x21982720","ariannahuff","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240871135955279872",2012-08-29 17:58:48,"x25073877","realDonaldTrump","""No one will work harder. No one will move heaven and earth like Mitt Romney to make this country a better place to live!"" -- @AnnDRomney","Twitter Web Client",137,,,,FALSE,FALSE,30,240,,,,,,,,,,,,,,"x879597886652260352","AnnDRomney","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240525195243307008",2012-08-28 19:04:09,"x25073877","realDonaldTrump","Happy to hear that @ralphreed's Faith and Freedom chapters are at the @RNC convention supporting @MittRomney. We must be united to win!","Twitter Web Client",135,,,,FALSE,FALSE,5,33,,,,,,,,,,,,,,"x18994290 529648439 50055701","ralphreed RNC MittRomney","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x242341271698538496",2012-09-02 19:20:36,"x25073877","realDonaldTrump","I win awards for speaking-but the enemies either won't comment or will say only bad...leave Clint alone!","Twitter Web Client",104,,,,FALSE,FALSE,57,171,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x241159091005820929",2012-08-30 13:03:02,"x25073877","realDonaldTrump","It's Thursday and again I ask--how much money is China stealing from us?","Twitter Web Client",72,,,,FALSE,FALSE,41,222,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x243340648432943104",2012-09-05 13:31:46,"x25073877","realDonaldTrump","The Chinese are better off than they were 4 years ago. They have stolen even more from us in jobs &amp; trade during @BarackObama's term.","Twitter Web Client",137,,,,FALSE,FALSE,49,441,,,,,,,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x240429951336198144",2012-08-28 12:45:42,"x25073877","realDonaldTrump","""They succeed, because they think they can."" -- Virgil","Twitter Web Client",54,,,,FALSE,FALSE,106,495,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x243073186873372672",2012-09-04 19:48:58,"x25073877","realDonaldTrump","Smart move by @BarackObama having Pres. Bill Clinton deliver the @DNC convention keynote.","Twitter Web Client",89,,,,FALSE,FALSE,993,1332,,,,,,,,,,,,,,"x813286 722793491059769344","BarackObama DNC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236462398163255298",2012-08-17 14:00:03,"x25073877","realDonaldTrump","Jeffrey Robinson's #TrumpTower has it all. The ultra rich, powerful, and beautiful. It's your summer must-read.  http://t.co/lQKvIzzV","Twitter Web Client",133,,,,FALSE,FALSE,10,27,"TrumpTower",,"amzn.to/NGZ2PQ","http://t.co/lQKvIzzV","http://amzn.to/NGZ2PQ",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238348213197885440",2012-08-22 18:53:36,"x25073877","realDonaldTrump","We are about to have a record $500B trade deficit with the Chinese this year. That money should be back here financing jobs in America.","Twitter Web Client",135,,,,FALSE,FALSE,53,311,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236491146216497153",2012-08-17 15:54:17,"x25073877","realDonaldTrump","My @gretawire interview discussing why @BarackObama is not a nice guy, and who will win the 2012 election
 http://t.co/5uxH5UbZ","Twitter Web Client",127,,,,FALSE,FALSE,15,52,,,"fxn.ws/R6IoP6","http://t.co/5uxH5UbZ","http://fxn.ws/R6IoP6",,,,,,,,,"x2885573474 813286","gretawire BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x239009246841290752",2012-08-24 14:40:19,"x25073877","realDonaldTrump",".@lancearmstrong should immediately reconsider or his legacy is ruined.","Twitter Web Client",71,,,,FALSE,FALSE,22,131,,,,,,,,,,,,,,"x16727535","lancearmstrong","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x237974345488691200",2012-08-21 18:07:59,"x25073877","realDonaldTrump","My @foxandfriends interview discussing how @BarackObama is running a hateful campaign &amp; the @RNC convention 'Surprise' http://t.co/t4cc60P5","Twitter Web Client",143,,,,FALSE,FALSE,13,36,,,"tinyurl.com/d4hjgnd","http://t.co/t4cc60P5","http://tinyurl.com/d4hjgnd",,,,,,,,,"x15513604 813286 529648439","foxandfriends BarackObama RNC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x239042816628645888",2012-08-24 16:53:43,"x25073877","realDonaldTrump","Terrible tragedy at the Empire State Building today. Must have fast trials and death penalty for the animals.","Twitter Web Client",109,,,,FALSE,FALSE,98,337,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236531168911167490",2012-08-17 18:33:19,"x25073877","realDonaldTrump","The US government's foreign debt is at a record $5.29T http://t.co/URVNZ1Kj  China is laughing all the way to the bank.","Twitter Web Client",119,,,,FALSE,FALSE,26,174,,,"bit.ly/NKxE4x","http://t.co/URVNZ1Kj","http://bit.ly/NKxE4x",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238641630821896192",2012-08-23 14:19:33,"x25073877","realDonaldTrump","It's sad to see once decent newspapers like @USAToday failing so badly. I just don't know if they can be saved.","Twitter Web Client",111,,,,FALSE,FALSE,9,62,,,,,,,,,,,,,,"x15754281","USATODAY","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238288089003458562",2012-08-22 14:54:42,"x25073877","realDonaldTrump",".@washingtonpost thinks @IvankaTrump is ""What Washington's Social Scene Needs"" http://t.co/EB8o1Rvs Truth is, she's amazing.","Twitter Web Client",124,,,,FALSE,FALSE,20,25,,,"wapo.st/O5Hfq2","http://t.co/EB8o1Rvs","http://wapo.st/O5Hfq2",,,,,,,,,"x2467791 52544275","washingtonpost IvankaTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238347103703793664",2012-08-22 18:49:12,"x25073877","realDonaldTrump","Gas prices are soaring. $4.12 in CA. OPEC is laughing at how stupid we are.","Twitter Web Client",75,,,,FALSE,FALSE,32,298,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236450886551998464",2012-08-17 13:14:19,"x25073877","realDonaldTrump",".@MittRomney shouldn't give additional tax returns until @BarackObama gives his passport records, college records &amp; applications...","Twitter Web Client",135,,,,FALSE,FALSE,124,778,,,,,,,,,,,,,,"x50055701 813286","MittRomney BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x239038519576772608",2012-08-24 16:36:38,"x25073877","realDonaldTrump","Former Navy SEAL Questions @BarackObama's birthplace
http://t.co/M9YVlUGA","Twitter Web Client",73,,,,FALSE,FALSE,20,126,,,"huff.to/NNrCl5","http://t.co/M9YVlUGA","http://huff.to/NNrCl5",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238002311224512513",2012-08-21 19:59:07,"x25073877","realDonaldTrump","Amazing--both Transformers &amp; Dark Knight Rises featured Trump properties and each grossed over $1B. Just coincidence.","Twitter Web Client",121,,,,FALSE,FALSE,100,224,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238678920281616384",2012-08-23 16:47:43,"x25073877","realDonaldTrump","Great new ad from @MittRomney titled ""Nothing's Free"" http://t.co/FliU8TJb detailing both the high costs and taxes of ObamaCare.","Twitter Web Client",128,,,,FALSE,FALSE,19,112,,,"bit.ly/P3EdEv","http://t.co/FliU8TJb","http://bit.ly/P3EdEv",,,,,,,,,"x50055701","MittRomney","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238702061011734529",2012-08-23 18:19:40,"x25073877","realDonaldTrump","In any business venture, remember that branding is one of the most crucial aspects of your enterprise. Fight hard for that brand of yours.","Twitter Web Client",138,,,,FALSE,FALSE,181,601,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236181800572026884",2012-08-16 19:25:03,"x25073877","realDonaldTrump","Certain Internet sites are like a bad epidemic that won't go away---others are terrific","Twitter Web Client",87,,,,FALSE,FALSE,1213,835,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236520852341022720",2012-08-17 17:52:20,"x25073877","realDonaldTrump","Even NY Democrats are avoiding @BarackObama's convention  http://t.co/SmKsHwIL  He is dragging his own party down with him","Twitter Web Client",122,,,,FALSE,FALSE,15,101,,,"nyti.ms/P2OZXf","http://t.co/SmKsHwIL","http://nyti.ms/P2OZXf",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236183191281602560",2012-08-16 19:30:35,"x25073877","realDonaldTrump","There's only only one person who has defunded Medicare. His name is @BarackObama.","Twitter Web Client",81,,,,FALSE,FALSE,54,394,,,,,,,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238740394433720320",2012-08-23 20:52:00,"x25073877","realDonaldTrump","The independent watchdog who exonerated @BarackObama for the failed green energy loans just donated $52,500 to Obama's campaign.","Twitter Web Client",128,,,,FALSE,FALSE,54,751,,,,,,,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236555605886767104",2012-08-17 20:10:26,"x25073877","realDonaldTrump","I'll be on @foxandfriends on Monday at 7:30 AM--tune in!","Twitter Web Client",56,,,,FALSE,FALSE,12,27,,,,,,,,,,,,,,"x15513604","foxandfriends","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238982769622007808",2012-08-24 12:55:07,"x25073877","realDonaldTrump","A hurricane will be coming to Tampa. My @RNC convention surprise hits Monday night!","Twitter Web Client",83,,,,FALSE,FALSE,42,144,,,,,,,,,,,,,,"x529648439","RNC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x237646023315578880",2012-08-20 20:23:21,"x25073877","realDonaldTrump","Congratulations to @TheSlyStallone and Arnold @Schwarzenegger on 'Expendables 2' #1 box office opening. Still going strong!","Twitter Web Client",123,,,,FALSE,FALSE,59,150,,,,,,,,,,,,,,"x183310940 12044602","TheSlyStallone Schwarzenegger","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236184441146449920",2012-08-16 19:35:33,"x25073877","realDonaldTrump","I still hold the all-time attendance and pay per view record at @WWE.","Twitter Web Client",69,,,,FALSE,FALSE,579,846,,,,,,,,,,,,,,"x7517222","WWE","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238300938983600128",2012-08-22 15:45:45,"x25073877","realDonaldTrump",".@BarackObama was caught telling Russian PM @MedvedevRussiaE that he can be more 'flexible' in his second term. Russia thinks he's weak.","Twitter Web Client",136,,,,FALSE,FALSE,58,254,,,,,,,,,,,,,,"x813286 153810519","BarackObama MedvedevRussiaE","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236525779750625280",2012-08-17 18:11:54,"x25073877","realDonaldTrump",".@MittRomney &amp; @PaulRyanVP get what needs to be done to reign in China. @BarackObama gets kicked around by the Chinese.","Twitter Web Client",123,,,,FALSE,FALSE,28,130,,,,,,,,,,,,,,"x50055701 1158092936 813286","MittRomney paulryanvp BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238004913244872704",2012-08-21 20:09:27,"x25073877","realDonaldTrump","Distressed real estate opportunities can make great investments. You need the foresight and instincts to know the property's true potential.","Twitter Web Client",140,,,,FALSE,FALSE,51,248,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238717783007977473",2012-08-23 19:22:09,"x25073877","realDonaldTrump","Massive combined inoculations to small children is the cause for big increase in autism....","Twitter Web Client",91,,,,FALSE,FALSE,338,666,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236192228136058880",2012-08-16 20:06:30,"x25073877","realDonaldTrump","Jennifer Aniston is engaged--she's a great person and I wish her well.","Twitter Web Client",70,,,,FALSE,FALSE,259,277,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x237979545121214464",2012-08-21 18:28:39,"x25073877","realDonaldTrump","If you have any doubt that @BarackObama must be defeated see @DineshDSouza's '2016: Obama's America.' Amazing film!","Twitter Web Client",115,,,,FALSE,FALSE,61,385,,,,,,,,,,,,,,"x813286 91882544","BarackObama DineshDSouza","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x239042334849908736",2012-08-24 16:51:48,"x25073877","realDonaldTrump","Via @theblaze: ""Falwell on Trump: He 'was willing to say publicly' what conservatives said 'privately'""  http://t.co/fdf0CeK7","Twitter Web Client",125,,,,FALSE,FALSE,14,46,,,"bit.ly/MQuXlH","http://t.co/fdf0CeK7","http://bit.ly/MQuXlH",,,,,,,,,"x10774652","theblaze","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238629514492649472",2012-08-23 13:31:24,"x25073877","realDonaldTrump","Here's a sneak peek at the @DNC convention theme:  ""It's not our fault. Blame Bush. Oh, and government built it.""","Twitter Web Client",113,,,,FALSE,FALSE,52,273,,,,,,,,,,,,,,"x722793491059769344","DNC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x239073307947847680",2012-08-24 18:54:53,"x25073877","realDonaldTrump",".@BarackObama is bankrupting this country. His budget adds another $4.4T to the debt, putting us over $20T in total debt by 2016.","Twitter Web Client",129,,,,FALSE,FALSE,28,341,,,,,,,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x237905477705555968",2012-08-21 13:34:20,"x25073877","realDonaldTrump","Scary thought--@JoeBiden is a heartbeat away from the Presidency.","Twitter Web Client",65,,,,FALSE,FALSE,60,336,,,,,,,,,,,,,,"x939091","JoeBiden","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236485021773492225",2012-08-17 15:29:57,"x25073877","realDonaldTrump","My @FoxNews interview on @TeamCavuto discussing why debt commission should be  discussed in debates &amp; @RNC convention  http://t.co/4BAyxEx5","Twitter Web Client",143,,,,FALSE,FALSE,5,28,,,"bit.ly/P2NnwN","http://t.co/4BAyxEx5","http://bit.ly/P2NnwN",,,,,,,,,"x1367531 223970563 529648439","FoxNews TeamCavuto RNC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x237906955681808384",2012-08-21 13:40:12,"x25073877","realDonaldTrump","Unemployment is up in 44 states showing July's unemployment numbers to be broad based  http://t.co/mgeJGq2e @BarackObama is a job killer.","Twitter Web Client",137,,,,FALSE,FALSE,15,237,,,"bit.ly/MH43gb","http://t.co/mgeJGq2e","http://bit.ly/MH43gb",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236537149070143488",2012-08-17 18:57:05,"x25073877","realDonaldTrump","US government's foreign indebtedness has grown over 72% under @BarackObama. He is bleeding us dry to China.","Twitter Web Client",107,,,,FALSE,FALSE,34,268,,,,,,,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x237996169723269120",2012-08-21 19:34:43,"x25073877","realDonaldTrump","It's Tuesday. I wonder how much money @HuffPost lost today--great purchase AOL","Twitter Web Client",78,,,,FALSE,FALSE,16,97,,,,,,,,,,,,,,"x14511951","HuffPost","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x236491676716261377",2012-08-17 15:56:24,"x25073877","realDonaldTrump","Via @EllonTimesKenny: ""Trump course sparks international interest"" http://t.co/ZJ3kVQXG","Twitter Web Client",87,,,,FALSE,FALSE,3,12,,,"bit.ly/P2MZy8","http://t.co/ZJ3kVQXG","http://bit.ly/P2MZy8",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238367663284449280",2012-08-22 20:10:54,"x25073877","realDonaldTrump","Can't wait to meet patriotic small business owners next week in Sarasota and Tampa! Hey @BarackObama, We Did Build It!","Twitter Web Client",118,,,,FALSE,FALSE,89,177,,,,,,,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x237913235045638144",2012-08-21 14:05:10,"x25073877","realDonaldTrump","Why are we continuing to train these Afghanis who then shoot our soldiers in the back? Afghanistan is a complete waste. Time to come home!","Twitter Web Client",138,,,,FALSE,FALSE,1449,1548,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238276550435422208",2012-08-22 14:08:51,"x25073877","realDonaldTrump","""An idealist is a person who helps other people to be prosperous."" --Henry Ford","Twitter Web Client",79,,,,FALSE,FALSE,115,428,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238292418531827713",2012-08-22 15:11:54,"x25073877","realDonaldTrump","My shirts, ties and fragrance are doing ""great"" at @Macys--try them! Make fantastic gifts.","Twitter Web Client",90,,,,FALSE,FALSE,76,121,,,,,,,,,,,,,,"x50687788","Macys","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238639359153303554",2012-08-23 14:10:31,"x25073877","realDonaldTrump","One of the best moves I made early in my career was buying the air rights from Tiffany's flagship. Trump Tower gleams over Fifth Avenue.","Twitter Web Client",136,,,,FALSE,FALSE,45,91,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238632475843244033",2012-08-23 13:43:10,"x25073877","realDonaldTrump","""Change is not a destination, just as hope is not a strategy."" -- Rudy Giuliani","Twitter Web Client",79,,,,FALSE,FALSE,197,750,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x238670207034482691",2012-08-23 16:13:06,"x25073877","realDonaldTrump","Via @dcexaminer: ""@realDonaldTrump to speak at @LibertyU"" http://t.co/D2KyOMsQ","Twitter Web Client",78,,,,FALSE,FALSE,8,33,,,"bit.ly/P3CO0W","http://t.co/D2KyOMsQ","http://bit.ly/P3CO0W",,,,,,,,,"x18956073 25073877 16420152","dcexaminer realDonaldTrump LibertyU","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
